,Word,Root
5606,أَلِيّ,ءلي
5607,ألي,ءلي
5608,أَلِيَّة,ءلي
5609,ألية,ءلي
5610,أَلّ,ءلل
5611,أل,ءلل
5612,أَلَّة,ءلل
5613,ألة,ءلل
5614,أَلْب,ءلب
5615,أَلْبَاء,لبء
5616,ألباء,لبء
5617,أَلْبَاب,لبب
5618,ألباب,لبب
5619,أَلْبَاد,لبد
5620,ألباد,لبد
5621,أَلْبَان,لبن
5622,ألبان,لبن
5623,أَلْبُب,لبب
5624,ألبب,لبب
5625,أَلْبِسَة,لبس
5626,ألبسة,لبس
5627,أَلْت,ءلت
5628,ألت,ءلت
5629,أَلْثَغ,لثغ
5630,ألثغ,لثغ
5631,أَلْجَاء,لجء
5632,ألجاء,لجء
5633,أَلْجَاح,لجح
5634,ألجاح,لجح
5635,أَلْجَاف,لجف
5636,ألجاف,لجف
5637,أَلْجَام,لجم
5638,ألجام,لجم
5639,أَلْجِفَة,لجف
5640,ألجفة,لجف
5641,أَلْجِمَة,لجم
5642,ألجمة,لجم
5643,أَلْحٍ,لحي
5644,ألح,لحي
5645,أَلْحَاد,لحد
5646,ألحاد,لحد
5647,أَلْحَاظ,لحظ
5648,ألحاظ,لحظ
5649,أَلْحَاق,لحق
5650,ألحاق,لحق
5651,أَلْحَان,لحن
5652,ألحان,لحن
5653,أَلْحَج,لحج
5654,ألحج,لحج
5655,أَلْحُم,لحم
5656,ألحم,لحم
5657,أَلْحِيَة,لحي
5658,ألحية,لحي
5659,أَلْخَص,لخص
5660,ألخص,لخص
5661,أَلْخَن,لخن
5662,ألخن,لخن
5663,أَلْخَى,لخو
5664,ألخى,لخو
5665,أَلْزَن,لزن
5666,ألزن,لزن
5667,أَلْس,ءلس
5668,ألس,ءلس
5669,أَلْسَن,لسن
5670,ألسن,لسن
5671,أَلْسُن,لسن
5672,أَلْسِنَة,لسن
5673,ألسنة,لسن
5674,أَلْطَاع,لطع
5675,ألطاع,لطع
5676,أَلْطَاف,لطف
5677,ألطاف,لطف
5678,أَلْطَع,لطع
5679,ألطع,لطع
5680,أَلْعَاء,لعو
5681,ألعاء,لعو
5682,أَلْعَاط,لعط
5683,ألعاط,لعط
5684,أَلْغَاد,لغد
5685,ألغاد,لغد
5686,أَلْغَاز,لغز
5687,ألغاز,لغز
5688,أَلْغَاط,لغط
5689,ألغاط,لغط
5690,أَلْغَام,لغم
5691,ألغام,لغم
5692,أَلْغَان,لغن
5693,ألغان,لغن
5694,أَلْغُوزَة,لغز
5695,ألغوزة,لغز
5696,أَلْف,ءلف
5697,أَلْفَاء,لفو
5698,ألفاء,لفو
5699,أَلْفَاظ,لفت
5700,ألفات,لفت
5701,أَلْفَاف,لفف
5702,ألفاف,لفف
5703,أَلْفَت,لفت
5704,ألفت,لفت
5705,أَلْق,ءلق
5706,ألق,ءلق
5707,أَلْقَاء,لقو
5708,ألقاء,لقو
5709,أَلْقَاب,لقب
5710,ألقاب,لقب
5711,أَلْقَاط,لقط
5712,ألقاط,لقط
5713,أَلْك,ءلك
5714,ألك,ءلك
5715,أَلْكَد,لكد
5716,ألكد,لكد
5717,أَلْكَع,لكع
5718,ألكع,لكع
5719,أَلْكَن,لكن
5720,ألكن,لكن
5721,أَلْمَحِيّ,لمح
5722,ألمحي,لمح
5723,أَلْمَع,لمع
5724,ألمع,لمع
5725,أَلْمَعِيّ,لمع
5726,ألمعي,لمع
5727,أَلْمَعِيَّة,لمع
5728,ألمعية,لمع
5729,أَلْمَى,لمى
5730,ألمى,لمى
5731,أَلْه,ءله
5732,أَلْهَاب,لهب
5733,ألهاب,لهب
5734,أَلْو,ءلو
5735,ألو,ءلو
5736,أَلْوَاء,لوو
5737,ألواء,لوو
5738,أَلْوَاح,لوح
5739,ألواح,لوح
5740,أَلْوَاد,لود
5741,ألواد,لود
5742,أَلْوَاذ,لوذ
5743,ألواذ,لوذ
5744,أَلْوَان,لون
5745,ألوان,لون
5746,أَلْوَة,لوو
5747,ألوة,لوو
5748,أَلْوَث,لوث
5749,ألوث,لوث
5750,أَلْوَد,لود
5751,ألود,لود
5752,أَلْوَس,لوس
5753,ألوس,لوس
5754,أَلْوَق,لوق
5755,ألوق,لوق
5756,أَلْوَم,لوم
5757,ألوم,لوم
5758,أَلْوَى,لوي
5759,ألوى,لوي
5760,أَلْوِيَاتٌ,لوو
5761,ألويات,لوو
5762,أَلْوِيَة,لوو
5763,ألوية,لوو
5764,أَلْي,ءلي
5765,أَلْيَا,ءلي
5766,أليا,ءلي
5767,أَلْيَاء,ءلي
5768,ألياء,ءلي
5769,أَلْيَات,ليت
5770,أليات,ليت
5771,أَلْيَاط,ليط
5772,ألياط,ليط
5773,أَلْيَان,ءلي
5774,أليان,ءلي
5775,أَلْيَة,ءلي
5776,أَلْيَث,ليث
5777,أليث,ليث
5778,أَلْيَس,ليس
5779,أليس,ليس
5780,أَلْيَغ,ليغ
5781,أليغ,ليغ
5782,أَلْيَن,لين
5783,ألين,لين
5784,أَمَائِر,ءمر
5785,أمائر,ءمر
5786,أَمَاثِيل,مثل
5787,أماثيل,مثل
5788,أَمَادِيح,مدح
5789,أماديح,مدح
5790,أَمَارَة,ءمر
5791,أمارة,ءمر
5792,أَمَارِيع,مرع
5793,أماريع,مرع
5794,أَمَازِر,مزر
5795,أمازر,مزر
5796,أَمَاسِح,مسح
5797,أماسح,مسح
5798,أَمَاسِيح,مسح
5799,أماسيح,مسح
5800,أَمَاسِيّ,مسو
5801,أماسي,مسو
5802,أَمَاكِن,كون
5803,أماكن,كون
5804,أَمَالِس,ملس
5805,أمالس,ملس
5806,أَمَالِيج,ملج
5807,أماليج,ملج
5808,أَمَالِيد,ملد
5809,أماليد,ملد
5810,أَمَالِيس,ملس
5811,أماليس,ملس
5812,أَمَالِيل,ملل
5813,أماليل,ملل
5814,أَمَالِيّ,ملو
5815,أمالي,ملو
5816,أَمَام,ءمم
5817,أمام,ءمم
5818,أَمَان,ءمن
5819,أمان,ءمن
5820,أَمَانَات,ءمن
5821,أمانات,ءمن
5822,أَمَانَة,ءمن
5823,أمانة,ءمن
5824,أَمَانِيّ,مني
5825,أماني,مني
5826,أَمَة,ءمو
5827,أمة,ءمو
5828,أَمَج,ءمج
5829,أمج,ءمج
5830,أَمَحَان,ءمح
5831,أمحان,ءمح
5832,أَمَد,ءمد
5833,أمد,ءمد
5834,أَمَر,ءمر
5835,أمر,ءمر
5836,أَمَرَة,ءمر
5837,أمرة,ءمر
5838,أَمَرّ,مرر
5839,أمر,مرر
5840,أَمَرَّان,مرر
5841,أمران,مرر
5842,أَمَشّ,مشش
5843,أمش,مشش
5844,أَمَض,ءمض
5845,أمض,ءمض
5846,أَمَقّ,مقق
5847,أمق,مقق
5848,أَمَل,ءمل
5849,أمل,ءمل
5850,أَمَلَة,ءمل
5851,أملة,ءمل
5852,أَمَم,ءمم
5853,أمم,ءمم
5854,أَمَن,ءمن
5855,أمن,ءمن
5856,أَمَنَة,ءمن
5857,أمنة,ءمن
5858,أَمَه,ءمه
5859,أمه,ءمه
5860,أَمُون,ءمن
5861,أمون,ءمن
5862,أَمِدَّة,مدد
5863,أمدة,مدد
5864,أَمِر,ءمر
5865,أَمِض,ءمض
5866,أَمِن,ءمن
5867,أَمِير,ءمر
5868,أمير,ءمر
5869,أَمِيم,ءمم
5870,أميم,ءمم
5871,أَمِين,ءمن
5872,أمين,ءمن
5873,أَمِيْن,ءمن
5874,أَمِيْهَة,ءمه
5875,أميهة,ءمه
5876,أَمّ,ءمم
5877,أم,ءمم
5878,أَمَّر,ءمر
5879,أَمْآق,مءق
5880,أمآق,مءق
5881,أَمْت,ءمت
5882,أمت,ءمت
5883,أَمْتَش,متش
5884,أمتش,متش
5885,أَمْتِعَة,متع
5886,أمتعة,متع
5887,أَمْثَال,مثل
5888,أمثال,مثل
5889,أَمْثَل,مثل
5890,أمثل,مثل
5891,أَمْثَن,مثن
5892,أمثن,مثن
5893,أَمْثِلَة,مثل
5894,أمثلة,مثل
5895,أَمْج,ءمج
5896,أَمْجَاد,مجد
5897,أمجاد,مجد
5898,أَمْجَر,مجر
5899,أمجر,مجر
5900,أَمْحَص,محص
5901,أمحص,محص
5902,أَمْخِطَة,مخط
5903,أمخطة,مخط
5904,أَمْدَر,مدر
5905,أمدر,مدر
5906,أَمْدَش,مدش
5907,أمدش,مدش
5908,أَمْدِيَة,مدي
5909,أمدية,مدي
5910,أَمْذَح,مذح
5911,أمذح,مذح
5912,أَمْذَر,مذر
5913,أمذر,مذر
5914,أَمْر,ءمر
5915,أَمْرَات,مرت
5916,أمرات,مرت
5917,أَمْرَار,مرر
5918,أمرار,مرر
5919,أَمْرَاس,مرس
5920,أمراس,مرس
5921,أَمْرَاش,مرش
5922,أمراش,مرش
5923,أَمْرَاض,مرض
5924,أمراض,مرض
5925,أَمْرَاع,مرع
5926,أمراع,مرع
5927,أَمْرَاق,مرق
5928,أمراق,مرق
5929,أَمْرَان,مرن
5930,أمران,مرن
5931,أَمْرَد,مرد
5932,أمرد,مرد
5933,أَمْرَش,مرش
5934,أمرش,مرش
5935,أَمْرَط,مرط
5936,أمرط,مرط
5937,أَمْرَغ,مرغ
5938,أمرغ,مرغ
5939,أَمْرُع,مرع
5940,أمرع,مرع
5941,أَمْرِئَة,مرء
5942,أمرئة,مرء
5943,أَمْرِجَة,مرج
5944,أمرجة,مرج
5945,أَمْرِخَة,مرخ
5946,أمرخة,مرخ
5947,أَمْزَر,مزر
5948,أمزر,مزر
5949,أَمْزِجَة,مزج
5950,أمزجة,مزج
5951,أَمْس,ءمس
5952,أمس,ءمس
5953,أَمْسَاح,مسح
5954,أمساح,مسح
5955,أَمْسَاد,مسد
5956,أمساد,مسد
5957,أَمْسَح,مسح
5958,أمسح,مسح
5959,أَمْسِلَة,مسل
5960,أمسلة,مسل
5961,أَمْسِيَة,مسو
5962,أمسية,مسو
5963,أَمْشَاج,مشج
5964,أمشاج,مشج
5965,أَمْشَاط,مشط
5966,أمشاط,مشط
5967,أَمْشَر,مشر
5968,أمشر,مشر
5969,أَمْشَق,مشق
5970,أمشق,مشق
5971,أَمْصِدَة,مصد
5972,أمصدة,مصد
5973,أَمْصِرَة,مصر
5974,أمصرة,مصر
5975,أَمْطَاء,مطو
5976,أمطاء,مطو
5977,أَمْطَار,مطر
5978,أمطار,مطر
5979,أَمْعَاء,معو
5980,أمعاء,معو
5981,أَمْعَر,معر
5982,أمعر,معر
5983,أَمْعَز,معز
5984,أمعز,معز
5985,أَمْعَص,معص
5986,أمعص,معص
5987,أَمْعَط,معط
5988,أمعط,معط
5989,أَمْعُز,معز
5990,أَمْغَاص,مغص
5991,أمغاص,مغص
5992,أَمْغَال,مغل
5993,أمغال,مغل
5994,أَمْغَر,مغر
5995,أمغر,مغر
5996,أَمْق,ءمق
5997,أمق,ءمق
5998,أَمْقَاط,مقط
5999,أمقاط,مقط
6000,أَمْقَه,مقه
6001,أمقه,مقه
6002,أَمْكَاء,مكو
6003,أمكاء,مكو
6004,أَمْكِنَة,كون
6005,أمكنة,كون
6006,أَمْل,ءمل
6007,أَمْلاَء,ملء
6008,أملاء,ملء
6009,أَمْلاَج,ملج
6010,أملاج,ملج
6011,أَمْلاَح,ملح
6012,أملاح,ملح
6013,أَمْلاَس,ملس
6014,أملاس,ملس
6015,أَمْلاَط,ملط
6016,أملاط,ملط
6017,أَمْلاَغ,ملغ
6018,أملاغ,ملغ
6019,أَمْلاَك,ملك
6020,أملاك,ملك
6021,أَمْلَج,ملج
6022,أملج,ملج
6023,أَمْلَح,ملح
6024,أملح,ملح
6025,أَمْلَد,ملد
6026,أملد,ملد
6027,أَمْلَذ,ملذ
6028,أملذ,ملذ
6029,أَمْلَس,ملس
6030,أملس,ملس
6031,أَمْلَص,ملص
6032,أملص,ملص
6033,أَمْلَط,ملط
6034,أملط,ملط
6035,أَمْن,ءمن
6036,أَمْنٍ,منو
6037,أمن,منو
6038,أَمْنَاء,منو
6039,أمناء,منو
6040,أَمْه,ءمه
6041,أَمْهَار,مهر
6042,أمهار,مهر
6043,أَمْهَج,مهج
6044,أمهج,مهج
6045,أَمْهَق,مهق
6046,أمهق,مهق
6047,أَمْهِدَة,مهد
6048,أمهدة,مهد
6049,أَمْوَات,موت
6050,أموات,موت
6051,أَمْوَاج,موج
6052,أمواج,موج
6053,أَمْوَاق,مءق
6054,أمواق,مءق
6055,أَمْوَاه,موه
6056,أمواه,موه
6057,أَمْيَال,ميل
6058,أميال,ميل
6059,أَمْيَل,ميل
6060,أميل,ميل
6061,أَناصٍ,نصو
6062,أناص,نصو
6063,أَنكاس,نكس
6064,أنكاس,نكس
6065,أَنكال,نكل
6066,أنكال,نكل
6067,أَنَاب,ءنب
6068,أناب,ءنب
6069,أَنَابِيب,ءنب
6070,أنابيب,ءنب
6071,أَنَابِير,نبر
6072,أنابير,نبر
6073,أَنَابِيش,نبش
6074,أنابيش,نبش
6075,أَنَاة,ءني
6076,أناة,ءني
6077,أَنَاثَة,ءنث
6078,أناثة,ءنث
6079,أَنَاثَى,ءنث
6080,أناثى,ءنث
6081,أَنَاسِم,نسم
6082,أناسم,نسم
6083,أَنَاسِيّ,ءنس
6084,أناسي,ءنس
6085,أَنَاشِيد,نشد
6086,أناشيد,نشد
6087,أَنَاشِيط,نشط
6088,أناشيط,نشط
6089,أَنَاصِيب,نصب
6090,أناصيب,نصب
6091,أَنَاصِيل,نصل
6092,أناصيل,نصل
6093,أَنَاضَة,ءنض
6094,أناضة,ءنض
6095,أَنَاظِيم,نظم
6096,أناظيم,نظم
6097,أَنَاعِيم,نعم
6098,أناعيم,نعم
6099,أَنَاغِيم,نغم
6100,أناغيم,نغم
6101,أَنَافِح,نفح
6102,أنافح,نفح
6103,أَنَافِيض,نفض
6104,أنافيض,نفض
6105,أَنَاقَة,ءنق
6106,أناقة,ءنق
6107,أَنَام,ءنم
6108,أنام,ءنم
6109,أَنَامِل,نمل
6110,أنامل,نمل
6111,أَنَانِيَّة,ءنن
6112,أنانية,ءنن
6113,أَنَب,ءنب
6114,أنب,ءنب
6115,أَنَس,ءنس
6116,أنس,ءنس
6117,أَنَسَة,ءنس
6118,أنسة,ءنس
6119,أَنَطّ,نطط
6120,أنط,نطط
6121,أَنَف,ءنف
6122,أنف,ءنف
6123,أَنَفَة,ءنف
6124,أنفة,ءنف
6125,أَنَق,ءنق
6126,أنق,ءنق
6127,أَنَوَات,ءني
6128,أنوات,ءني
6129,أَنُوح,ءنح
6130,أنوح,ءنح
6131,أَنُوس,ءنس
6132,أنوس,ءنس
6133,أَنُوف,ءنف
6134,أنوف,ءنف
6135,أَنُوق,ءنق
6136,أنوق,ءنق
6137,أَنِس,ءنس
6138,أَنِضَّة,نضض
6139,أنضة,نضض
6140,أَنِف,ءنف
6141,أَنِق,ءنق
6142,أَنِيت,ءنت
6143,أنيت,ءنت
6144,أَنِيث,ءنث
6145,أنيث,ءنث
6146,أَنِيح,ءنح
6147,أنيح,ءنح
6148,أَنِيس,ءنس
6149,أنيس,ءنس
6150,أَنِيسَة,ءنس
6151,أنيسة,ءنس
6152,أَنِيض,ءنض
6153,أنيض,ءنض
6154,أَنِيف,ءنف
6155,أنيف,ءنف
6156,أَنِيفَة,ءنف
6157,أنيفة,ءنف
6158,أَنِيق,ءنق
6159,أنيق,ءنق
6160,أَنِين,ءنن
6161,أنين,ءنن
6162,أَنِيّ,ءني
6163,أني,ءني
6164,أَنّ,ءنن
6165,أن,ءنن
6166,أَنَّاح,ءنح
6167,أناح,ءنح
6168,أَنَّان,ءنن
6169,أنان,ءنن
6170,أَنَّة,ءنن
6171,أنة,ءنن
6172,أَنْبَاء,نبء
6173,أنباء,نبء
6174,أَنْبَاذ,نبذ
6175,أنباذ,نبذ
6176,أَنْبَار,نبر
6177,أنبار,نبر
6178,أَنْبَاز,نبز
6179,أنباز,نبز
6180,أَنْبَاط,نبط
6181,أنباط,نبط
6182,أَنْبَال,نبل
6183,أنبال,نبل
6184,أَنْبَاه,نبه
6185,أنباه,نبه
6186,أَنْبِذَة,نبذ
6187,أنبذة,نبذ
6188,أَنْبِيَاء,نبء
6189,أنبياء,نبء
6190,أَنْت,ءنت
6191,أنت,ءنت
6192,أَنْجَاب,نجب
6193,أنجاب,نجب
6194,أَنْجَاث,نجث
6195,أنجاث,نجث
6196,أَنْجَاد,نجد
6197,أنجاد,نجد
6198,أَنْجَاس,نجس
6199,أنجاس,نجس
6200,أَنْجَال,نجل
6201,أنجال,نجل
6202,أَنْجَل,نجل
6203,أنجل,نجل
6204,أَنْجُد,نجد
6205,أنجد,نجد
6206,أَنْجُذَان,نجذ
6207,أنجذان,نجذ
6208,أَنْجُم,نجم
6209,أنجم,نجم
6210,أَنْجِيَة,نجو
6211,أنجية,نجو
6212,أَنْح,ءنح
6213,أنح,ءنح
6214,أَنْحَاء,نحو
6215,أنحاء,نحو
6216,أَنْحُس,نحس
6217,أنحس,نحس
6218,أَنْحِيَة,نحو
6219,أنحية,نحو
6220,أَنْخِفَة,نخف
6221,أنخفة,نخف
6222,أَنْدَاء,ندو
6223,أنداء,ندو
6224,أَنْدَاب,ندب
6225,أنداب,ندب
6226,أَنْدَاد,ندد
6227,أنداد,ندد
6228,أَنْدِيَة,ندو
6229,أندية,ندو
6230,أَنْزَاح,نزح
6231,أنزاح,نزح
6232,أَنْزَال,نزل
6233,أنزال,نزل
6234,أَنْزَع,نزع
6235,أنزع,نزع
6236,أَنْسَاء,نسو
6237,أنساء,نسو
6238,أَنْسَاب,نسب
6239,أنساب,نسب
6240,أَنْسَاع,نسع
6241,أنساع,نسع
6242,أَنْسَال,نسل
6243,أنسال,نسل
6244,أَنْسَام,نسم
6245,أنسام,نسم
6246,أَنْسَى,نسي
6247,أنسى,نسي
6248,أَنْسِبَاء,نسب
6249,أنسباء,نسب
6250,أَنْشَاز,نشز
6251,أنشاز,نشز
6252,أَنْشِطَة,نشط
6253,أنشطة,نشط
6254,أَنْصَاب,نصب
6255,أنصاب,نصب
6256,أَنْصَار,نصر
6257,أنصار,نصر
6258,أَنْصَاع,نصع
6259,أنصاع,نصع
6260,أَنْصَاف,نصف
6261,أنصاف,نصف
6262,أَنْصَب,نصب
6263,أنصب,نصب
6264,أَنْصَر,نصر
6265,أنصر,نصر
6266,أَنْصَف,نصف
6267,أنصف,نصف
6268,أَنْصُل,نصل
6269,أنصل,نصل
6270,أَنْصِبَاء,نصب
6271,أنصباء,نصب
6272,أَنْصِبَة,نصب
6273,أنصبة,نصب
6274,أَنْصِفَة,نصف
6275,أنصفة,نصف
6276,أَنْضَاء,نضو
6277,أنضاء,نضو
6278,أَنْضَاح,نضح
6279,أنضاح,نضح
6280,أَنْضَاد,نضد
6281,أنضاد,نضد
6282,أَنْضَر,نضر
6283,أنضر,نضر
6284,أَنْضُر,نضر
6285,أَنْضِحَة,نضح
6286,أنضحة,نضح
6287,أَنْطُع,نطع
6288,أنطع,نطع
6289,أَنْظِمَة,نظم
6290,أنظمة,نظم
6291,أَنْعَام,نعم
6292,أنعام,نعم
6293,أَنْعُل,نعل
6294,أنعل,نعل
6295,أَنْعُم,نعم
6296,أنعم,نعم
6297,أَنْغَام,نغم
6298,أنغام,نغم
6299,أَنْف,ءنف
6300,أَنْفَار,نفر
6301,أنفار,نفر
6302,أَنْفَاس,نفس
6303,أنفاس,نفس
6304,أَنْفَاق,نفق
6305,أنفاق,نفق
6306,أَنْفَال,نفل
6307,أنفال,نفل
6308,أَنْفَخ,نفخ
6309,أنفخ,نفخ
6310,أَنْفَس,نفس
6311,أنفس,نفس
6312,أَنْفُس,نفس
6313,أَنْقَاء,نقو
6314,أنقاء,نقو
6315,أَنْقَاب,نقب
6316,أنقاب,نقب
6317,أَنْقَاس,نقس
6318,أنقاس,نقس
6319,أَنْقَاض,نقض
6320,أنقاض,نقض
6321,أَنْقَال,نقل
6322,أنقال,نقل
6323,أَنْقَخ,نقخ
6324,أنقخ,نقخ
6325,أَنْقَد,نقد
6326,أنقد,نقد
6327,أَنْقَذ,نقذ
6328,أنقذ,نقذ
6329,أَنْقَلِيس,قلس
6330,أنقليس,قلس
6331,أَنْقَى,نقو
6332,أنقى,نقو
6333,أَنْقُس,نقس
6334,أنقس,نقس
6335,أَنْقُع,نقع
6336,أنقع,نقع
6337,أَنْقِرَة,نقر
6338,أنقرة,نقر
6339,أَنْقِعَة,نقع
6340,أنقعة,نقع
6341,أَنْكَاث,نكث
6342,أنكاث,نكث
6343,أَنْكَار,نكر
6344,أنكار,نكر
6345,أَنْكَب,نكب
6346,أنكب,نكب
6347,أَنْكَد,نكد
6348,أنكد,نكد
6349,أَنْكَر,نكر
6350,أنكر,نكر
6351,أَنْكَع,نكع
6352,أنكع,نكع
6353,أَنْمَاس,نمس
6354,أنماس,نمس
6355,أَنْمَر,نمر
6356,أنمر,نمر
6357,أَنْمَس,نمس
6358,أنمس,نمس
6359,أَنْمَش,نمش
6360,أنمش,نمش
6361,أَنْمَص,نمص
6362,أنمص,نمص
6363,أَنْهَاء,نهي
6364,أنهاء,نهي
6365,أَنْهَار,نهر
6366,أنهار,نهر
6367,أَنْهُر,نهر
6368,أنهر,نهر
6369,أَنْهِرَة,نهر
6370,أنهرة,نهر
6371,أَنْوَأ,نوء
6372,أنوأ,نوء
6373,أَنْوَاء,نوء
6374,أنواء,نوء
6375,أَنْوَار,نور
6376,أنوار,نور
6377,أَنْوَاض,نوض
6378,أنواض,نوض
6379,أَنْوَاط,نوط
6380,أنواط,نوط
6381,أَنْوَاع,نوع
6382,أنواع,نوع
6383,أَنْوَاف,نوف
6384,أنواف,نوف
6385,أَنْوَاق,نوق
6386,أنواق,نوق
6387,أَنْوَال,نول
6388,أنوال,نول
6389,أَنْوَان,نون
6390,أنوان,نون
6391,أَنْوَر,نور
6392,أنور,نور
6393,أَنْوَك,نوك
6394,أنوك,نوك
6395,أَنْوُر,نور
6396,أَنْوُل,نول
6397,أنول,نول
6398,أَنْوِطَة,نوط
6399,أنوطة,نوط
6400,أَنْي,ءني
